No;Jenis BMN;Kode Barang;NUP;Nama Barang;;Merk;Kode1;Kode2;Kode3;ISBN1;ISBN2;ISBN3;Barcode1;Barcode2;Barcode3
6020;ASET TETAP LAINNYA;6010101001;3946;Monografi;Aktif;Kuil Di Dasar Laut, Sebuah Novel;K 899.213 SUY k;;;ISBN: 978-979-25-484;#N/A;#N/A;<00050297>;#N/A;#N/A
3027;ASET TETAP LAINNYA;6010101001;953;Monografi;Aktif;Kum Cerita Rakyat Nusantara;K 398.208 NUR k;PB 398.207 2 SUL c;;978-602-8389-11-2;979-459-484-9;#N/A;<00035871><00035872>;<00018400><00061733>;#N/A
3378;ASET TETAP LAINNYA;6010101001;1304;Monografi;Aktif;Kum Cerita Rakyat Nusantara;K 398.208 NUR k;PB 398.207 2 SUL c;;978-602-8389-11-2;979-459-484-9;#N/A;<00035871><00035872>;<00018400><00061733>;#N/A
3874;ASET TETAP LAINNYA;6010101001;1800;Monografi;Aktif;Kum Dongeng Asli Nusantara;K 398.208 SET k;;;879 602 772823 3;#N/A;#N/A;<00040459><00040460>;#N/A;#N/A
7443;ASET TETAP LAINNYA;6010101001;5369;Monografi;Aktif;Kum Dongeng Asli Nusantara;K 398.208 SET k;;;879 602 772823 3;#N/A;#N/A;<00040459><00040460>;#N/A;#N/A
5464;ASET TETAP LAINNYA;6010101001;3390;Monografi;Aktif;Kumpulan cerpen, 2009;K 899.213 02 DUA d;K 899.213 02 KUM k;;978-979-22-4357-4;978-979-3608-06-8;#N/A;<00008699><00009875>;<00050483><00061715>;#N/A
6158;ASET TETAP LAINNYA;6010101001;4084;Monografi;Aktif;Kumpulan cerpen, 2009;K 899.213 02 DUA d;K 899.213 02 KUM k;;978-979-22-4357-4;978-979-3608-06-8;#N/A;<00008699><00009875>;<00050483><00061715>;#N/A
2555;ASET TETAP LAINNYA;6010101001;481;Monografi;Aktif;Kumpulan Puisi Joko Pinurbo;K 899.211 PIN c;K 899.211 PIN k;K 899.221 1 PIN s;9,78979E+12;9,78979E+12;978-602-03-3175-1;<00034198><00034199>;<00034207><00034206>;<00064293><00064319>
4077;ASET TETAP LAINNYA;6010101001;2003;Monografi;Aktif;Kumpulan Puisi Joko Pinurbo;K 899.211 PIN c;K 899.211 PIN k;K 899.221 1 PIN s;9,78979E+12;9,78979E+12;978-602-03-3175-1;<00034198><00034199>;<00034207><00034206>;<00064293><00064319>
4448;ASET TETAP LAINNYA;6010101001;2374;Monografi;Aktif;Kumpulan Puisi Joko Pinurbo;K 899.211 PIN c;K 899.211 PIN k;K 899.221 1 PIN s;9,78979E+12;9,78979E+12;978-602-03-3175-1;<00034198><00034199>;<00034207><00034206>;<00064293><00064319>
4892;ASET TETAP LAINNYA;6010101001;2818;Monografi;Aktif;Kumpulan Puisi Joko Pinurbo;K 899.211 PIN c;K 899.211 PIN k;K 899.221 1 PIN s;9,78979E+12;9,78979E+12;978-602-03-3175-1;<00034198><00034199>;<00034207><00034206>;<00064293><00064319>
5046;ASET TETAP LAINNYA;6010101001;2972;Monografi;Aktif;Kumpulan Puisi Joko Pinurbo;K 899.211 PIN c;K 899.211 PIN k;K 899.221 1 PIN s;9,78979E+12;9,78979E+12;978-602-03-3175-1;<00034198><00034199>;<00034207><00034206>;<00064293><00064319>
6579;ASET TETAP LAINNYA;6010101001;4505;Monografi;Aktif;Kumpulan Puisi Joko Pinurbo;K 899.211 PIN c;K 899.211 PIN k;K 899.221 1 PIN s;9,78979E+12;9,78979E+12;978-602-03-3175-1;<00034198><00034199>;<00034207><00034206>;<00064293><00064319>
3005;ASET TETAP LAINNYA;6010101001;931;Monografi;Aktif;Kumpulan Puisi Perempuan Indonesia Malaysia;K 899.221 FRE n;;;978-979-461-746-5;#N/A;#N/A;<00051448>;#N/A;#N/A
7023;ASET TETAP LAINNYA;6010101001;4949;Monografi;Aktif;Kumpulan Puisi Perempuan Indonesia Malaysia;K 899.221 FRE n;;;978-979-461-746-5;#N/A;#N/A;<00051448>;#N/A;#N/A
5825;ASET TETAP LAINNYA;6010101001;3751;Monografi;Aktif;Kupas Tuntas Microsoft Excel 2019;U 005.5 KUP k;;;978-97929-9070-6;#N/A;#N/A;<00063940><00063860>;#N/A;#N/A
5872;ASET TETAP LAINNYA;6010101001;3798;Monografi;Aktif;Kupas Tuntas Microsoft Excel 2019;U 005.5 KUP k;;;978-97929-9070-6;#N/A;#N/A;<00063940><00063860>;#N/A;#N/A
6819;ASET TETAP LAINNYA;6010101001;4745;Monografi;Aktif;Kupas Tuntas Microsoft Powerpoint 2019;U 005.5 KUP k;;;978-97929-9070-6;#N/A;#N/A;<00063940><00063860>;#N/A;#N/A
7269;ASET TETAP LAINNYA;6010101001;5195;Monografi;Aktif;Kupas Tuntas Microsoft Powerpoint 2019;U 005.5 KUP k;;;978-97929-9070-6;#N/A;#N/A;<00063940><00063860>;#N/A;#N/A
2888;ASET TETAP LAINNYA;6010101001;814;Monografi;Aktif;Landau,Cambridge:CUP,2001;U 413.028 LAN d;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8650;ASET TETAP LAINNYA;6010101001;6576;Monografi;Aktif;Landau,Cambridge:CUP,2001;U 413.028 LAN d;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
7849;ASET TETAP LAINNYA;6010101001;5775;Monografi;Aktif;lang,migration,2010;U 306.440 959 8 GOE l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3339;ASET TETAP LAINNYA;6010101001;1265;Monografi;Aktif;Language;U 306.44 SPO l;U 499.2 LAN 1;;ISBN 0-521-01175-2;;#N/A;<00048487>;<00017925>;#N/A
3069;ASET TETAP LAINNYA;6010101001;995;Monografi;Aktif;Semiotika Komunikasi;U 401.41 SOB s;;;;#N/A;#N/A;<00048666><00048664>;#N/A;#N/A
3375;ASET TETAP LAINNYA;6010101001;1301;Monografi;Aktif;Teori dan Praktik Analisis Wacana;U 401.41 SUM t;;;ISBN 978-979-1032-49;#N/A;#N/A;<00048720><00048714>;#N/A;#N/A
4200;ASET TETAP LAINNYA;6010101001;2126;Monografi;Aktif;Language & Intercultural;U 306.44 LAN l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
7367;ASET TETAP LAINNYA;6010101001;5293;Monografi;Aktif;Language & Intercultural;U 306.44 LAN l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8484;ASET TETAP LAINNYA;6010101001;6410;Monografi;Aktif;Language & Religion;U 401.9 DOW l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8827;ASET TETAP LAINNYA;6010101001;6753;Monografi;Aktif;Language & Religion;U 401.9 DOW l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3062;ASET TETAP LAINNYA;6010101001;988;Monografi;Aktif;language an introduction;U 410 HAZ i;U 410 FRO i;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
7725;ASET TETAP LAINNYA;6010101001;5651;Monografi;Aktif;language an introduction;U 410 HAZ i;U 410 FRO i;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3348;ASET TETAP LAINNYA;6010101001;1274;Monografi;Aktif;Language and Computers;U 410.285 DIC l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6461;ASET TETAP LAINNYA;6010101001;4387;Monografi;Aktif;Language and Computers;U 410.285 DIC l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8609;ASET TETAP LAINNYA;6010101001;6535;Monografi;Aktif;Language and Law: A resource book for students;U 400.355 DUR l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3072;ASET TETAP LAINNYA;6010101001;998;Monografi;Aktif;Language and Power, 3rd;U 306.44 SIM l;U 306.44 FAI l;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5228;ASET TETAP LAINNYA;6010101001;3154;Monografi;Aktif;Language and Power, 3rd;U 306.44 FAI l;U 306.44 SIM l;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5165;ASET TETAP LAINNYA;6010101001;3091;Monografi;Aktif;Language As Discourse;U 401.41 MCC l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
7378;ASET TETAP LAINNYA;6010101001;5304;Monografi;Aktif;Language Attrition;U 306.446 SCH l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
7593;ASET TETAP LAINNYA;6010101001;5519;Monografi;Aktif;Language Attrition;U 306.446 SCH l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2344;ASET TETAP LAINNYA;6010101001;270;Monografi;Aktif;Language Crimes: The Use And Abuse Of Language Evi;U 410.8 SHU l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4407;ASET TETAP LAINNYA;6010101001;2333;Monografi;Aktif;Language death,D.Crystal;U 417.7 CRY l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4021;ASET TETAP LAINNYA;6010101001;1947;Monografi;Aktif;Language Development.2007;U 155.413 LAN l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6174;ASET TETAP LAINNYA;6010101001;4100;Monografi;Aktif;Language evolution,2009;U 415 KIN l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4913;ASET TETAP LAINNYA;6010101001;2839;Monografi;Aktif;Language Files: Materials for an Introduction to L;U 400 LAN l;U 410 LIN l;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5959;ASET TETAP LAINNYA;6010101001;3885;Monografi;Aktif;Language in Literature: Style and Foregrounding;U 808.042 LEE l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
7925;ASET TETAP LAINNYA;6010101001;5851;Monografi;Aktif;Language in use, 2009;U 407.1 LAN l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4110;ASET TETAP LAINNYA;6010101001;2036;Monografi;Aktif;Language of Webstes;U 025.014 BOA l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8677;ASET TETAP LAINNYA;6010101001;6603;Monografi;Aktif;Language of Webstes;U 025.014 BOA l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
7292;ASET TETAP LAINNYA;6010101001;5218;Monografi;Aktif;Teori dan Praktik Analisis Wacana;U 401.41 SUM t;;;ISBN 978-979-1032-49;#N/A;#N/A;<00048720><00048714>;#N/A;#N/A
2111;ASET TETAP LAINNYA;6010101001;37;Monografi;Aktif;Teori & Kajian Wacana BI;U 401.41 TEO t;;;978-602-8958-41-7;#N/A;#N/A;<00035945>;#N/A;#N/A
2424;ASET TETAP LAINNYA;6010101001;350;Monografi;Aktif;language turned on;U 401.43 CAP l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5256;ASET TETAP LAINNYA;6010101001;3182;Monografi;Aktif;language turned on;U 401.43 CAP l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3029;ASET TETAP LAINNYA;6010101001;955;Monografi;Aktif;Language Turned On Itself;U 401.43 CAP l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8492;ASET TETAP LAINNYA;6010101001;6418;Monografi;Aktif;Language Turned On Itself;U 401.43 CAP l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6730;ASET TETAP LAINNYA;6010101001;4656;Monografi;Aktif;Language, Discourse and Literature: An Introductor;S 410 PAR l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8868;ASET TETAP LAINNYA;6010101001;6794;Monografi;Aktif;Language, Literature And Critical Practice;U 401.41 BIR l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3903;ASET TETAP LAINNYA;6010101001;1829;Monografi;Aktif;Language, Nation And Development In Souteast Asia;U 495.9 LAN l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
7110;ASET TETAP LAINNYA;6010101001;5036;Monografi;Aktif;language,culture;R 400 IND i;;;981-3018-36-4;#N/A;#N/A;<00032390><00032391>;#N/A;#N/A
7398;ASET TETAP LAINNYA;6010101001;5324;Monografi;Aktif;language,culture;R 400 IND i;;;981-3018-36-4;#N/A;#N/A;<00032390><00032391>;#N/A;#N/A
3314;ASET TETAP LAINNYA;6010101001;1240;Monografi;Aktif;Language,society,2011;U 306.44 LAN l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8721;ASET TETAP LAINNYA;6010101001;6647;Monografi;Aktif;Language,society,2011;U 306.44 LAN l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5179;ASET TETAP LAINNYA;6010101001;3105;Monografi;Aktif;Lapar;K 899.213 HAM l;K 899.213 NAS l;;979-461-162-X;;#N/A;<00046235><00048573><00048572>;<00048603>;#N/A
7058;ASET TETAP LAINNYA;6010101001;4984;Monografi;Aktif;Lapar;K 899.213 HAM l;K 899.213 NAS l;;979-461-162-X;;#N/A;<00046235><00048573><00048572>;<00048603>;#N/A
3354;ASET TETAP LAINNYA;6010101001;1280;Monografi;Aktif;Larasan,I-Boekoe,2006;R 803 ANT e;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4352;ASET TETAP LAINNYA;6010101001;2278;Monografi;Aktif;Larasan,I-Boekoe,2006;R 803 ANT e;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5771;ASET TETAP LAINNYA;6010101001;3697;Monografi;Aktif;Larasan,I-Boekoe,2006;R 803 ANT e;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
7369;ASET TETAP LAINNYA;6010101001;5295;Monografi;Aktif;Larasan,I-Boekoe,2006;R 803 ANT e;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5134;ASET TETAP LAINNYA;6010101001;3060;Monografi;Aktif;Laurence R.Horn;U 401.41 CRE s;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8238;ASET TETAP LAINNYA;6010101001;6164;Monografi;Aktif;Lay out,S.Rustan;U 750 RUS l;;;978-979-22-3960-7;#N/A;#N/A;<00061691>;#N/A;#N/A
6920;ASET TETAP LAINNYA;6010101001;4846;Monografi;Aktif;Layout And Composition For Animation;U 006.696 GHE l;;;9788-0-240-81441-4;#N/A;#N/A;<00064402>;#N/A;#N/A
6400;ASET TETAP LAINNYA;6010101001;4326;Monografi;Aktif;Layout Now;U 006.696 GHE l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
7339;ASET TETAP LAINNYA;6010101001;5265;Monografi;Aktif;LEA,2003;;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6697;ASET TETAP LAINNYA;6010101001;4623;Monografi;Aktif;LEA,2005.Bilingualism;U 306.446 WAL b;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4568;ASET TETAP LAINNYA;6010101001;2494;Monografi;Aktif;Legenda atau Fakta: Mebuka Tabir Kisah-Kisah Legen;K 704.947 SET i;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2825;ASET TETAP LAINNYA;6010101001;751;Monografi;Aktif;Leiden:KITLV,2000;S 899.2611 RUB b;;;90 6718 133 1;#N/A;#N/A;<00041008>;#N/A;#N/A
3024;ASET TETAP LAINNYA;6010101001;950;Monografi;Aktif;Leiden:KITLV,2000;S 899.2611 RUB b;;;90 6718 133 1;#N/A;#N/A;<00041008>;#N/A;#N/A
3183;ASET TETAP LAINNYA;6010101001;1109;Monografi;Aktif;Leiden:KITLV,2000;S 899.2611 RUB b;;;90 6718 133 1;#N/A;#N/A;<00041008>;#N/A;#N/A
3945;ASET TETAP LAINNYA;6010101001;1871;Monografi;Aktif;Leiden:KITLV,2000;S 899.2611 RUB b;;;90 6718 133 1;#N/A;#N/A;<00041008>;#N/A;#N/A
7643;ASET TETAP LAINNYA;6010101001;5569;Monografi;Aktif;Leiden:KITLV,2000;S 899.2611 RUB b;;;90 6718 133 1;#N/A;#N/A;<00041008>;#N/A;#N/A
8160;ASET TETAP LAINNYA;6010101001;6086;Monografi;Aktif;Leiden:KITLV,2000;S 899.2611 RUB b;;;90 6718 133 1;#N/A;#N/A;<00041008>;#N/A;#N/A
5821;ASET TETAP LAINNYA;6010101001;3747;Monografi;Aktif;Lembaga Budi;U 155.2 HAM l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8176;ASET TETAP LAINNYA;6010101001;6102;Monografi;Aktif;Lembaga Budi;U 155.2 HAM l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6265;ASET TETAP LAINNYA;6010101001;4191;Monografi;Aktif;Lembaga Hidup;U 370.1 HAM l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6787;ASET TETAP LAINNYA;6010101001;4713;Monografi;Aktif;Lembaga Hidup;U 370.1 HAM l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4561;ASET TETAP LAINNYA;6010101001;2487;Monografi;Aktif;Lembata, Sebuah Novel:;K 899.213 RAH l;;;ISBN 978-979-3064-59;#N/A;#N/A;<00049611><00050800>;#N/A;#N/A
6528;ASET TETAP LAINNYA;6010101001;4454;Monografi;Aktif;Lembata, Sebuah Novel:;K 899.213 RAH l;;;ISBN 978-979-3064-59;#N/A;#N/A;<00049611><00050800>;#N/A;#N/A
5169;ASET TETAP LAINNYA;6010101001;3095;Monografi;Aktif;Lenore;U 418 GRE s;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8023;ASET TETAP LAINNYA;6010101001;5949;Monografi;Aktif;Lexicography In The Borderland Between Knowledge A;U 413.028 TAR l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3574;ASET TETAP LAINNYA;6010101001;1500;Monografi;Aktif;Lian Hearn;;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4003;ASET TETAP LAINNYA;6010101001;1929;Monografi;Aktif;Linguistic at School;U 410 LIN l;;;ISBN 978-0-8142-5270;#N/A;#N/A;<00050291>;#N/A;#N/A
4704;ASET TETAP LAINNYA;6010101001;2630;Monografi;Aktif;Linguistic at School;U 410 LIN l;;;ISBN 978-0-8142-5270;#N/A;#N/A;<00050291>;#N/A;#N/A
4260;ASET TETAP LAINNYA;6010101001;2186;Monografi;Aktif;Linguistic Relativities;U 401 LEA l;;;978-0-521-76782-8;#N/A;#N/A;<00043048><00043049>;#N/A;#N/A
7368;ASET TETAP LAINNYA;6010101001;5294;Monografi;Aktif;Linguistic Relativities;U 401 LEA l;;;978-0-521-76782-8;#N/A;#N/A;<00043048><00043049>;#N/A;#N/A
4762;ASET TETAP LAINNYA;6010101001;2688;Monografi;Aktif;Linguistic Theory: The Discourse of Fundamental Wo;U 410.904 BEA l;U 410 BEA l;;ISBN 978-0-582-03725;0-582-03725-5;#N/A;<00052791>;<00001327><00001329>;#N/A
2477;ASET TETAP LAINNYA;6010101001;403;Monografi;Aktif;Linguistics;U 410 WID l;U 410 LIN l;U 410 CRY l;0-19-437206-5;ISBN 978-0-8142-5270;;<00002719><00002720>;<00050291>;<00005262><00005267>
8562;ASET TETAP LAINNYA;6010101001;6488;Monografi;Aktif;Linguistics;U 410 WID l;U 410 LIN l;U 410 CRY l;0-19-437206-5;ISBN 978-0-8142-5270;;<00002719><00002720>;<00050291>;<00005262><00005267>
4217;ASET TETAP LAINNYA;6010101001;2143;Monografi;Aktif;Linguistik Indonesia 2018 Februari;M 410 LIN l;;;0024-3949;#N/A;#N/A;<00069007>;#N/A;#N/A
5306;ASET TETAP LAINNYA;6010101001;3232;Monografi;Aktif;Linguistik Indonesia 2018 Februari;M 410 LIN l;;;0024-3949;#N/A;#N/A;<00069007>;#N/A;#N/A
4439;ASET TETAP LAINNYA;6010101001;2365;Monografi;Aktif;Linguistik Indonesia Agustus 2016;M 410 LIN l;;;0024-3949;#N/A;#N/A;<00069007>;#N/A;#N/A
6661;ASET TETAP LAINNYA;6010101001;4587;Monografi;Aktif;Linguistik Indonesia Agustus 2016;M 410 LIN l;;;0024-3949;#N/A;#N/A;<00069007>;#N/A;#N/A
3495;ASET TETAP LAINNYA;6010101001;1421;Monografi;Aktif;Linguistik Indonesia Agustus 2017;M 899.220 5 LIN l;;;;#N/A;#N/A;<00053842><00053913>;#N/A;#N/A
6356;ASET TETAP LAINNYA;6010101001;4282;Monografi;Aktif;Linguistik Indonesia Agustus 2017;M 899.220 5 LIN l;;;;#N/A;#N/A;<00053842><00053913>;#N/A;#N/A
5906;ASET TETAP LAINNYA;6010101001;3832;Monografi;Aktif;Linguistik Indonesia Agustus 2018 Penerbit: Atmaja;M 410.5 LIN l;;;0024-3892;#N/A;#N/A;<00057483>;#N/A;#N/A
4606;ASET TETAP LAINNYA;6010101001;2532;Monografi;Aktif;Linguistik Indonesia Februari 2016;M 410 LIN l;;;0024-3949;#N/A;#N/A;<00069007>;#N/A;#N/A
5815;ASET TETAP LAINNYA;6010101001;3741;Monografi;Aktif;Linguistik Indonesia Februari 2016;M 410 LIN l;;;0024-3949;#N/A;#N/A;<00069007>;#N/A;#N/A
3334;ASET TETAP LAINNYA;6010101001;1260;Monografi;Aktif;Linguistik Indonesia Februari 2017;M 410 LIN l;;;0024-3949;#N/A;#N/A;<00069007>;#N/A;#N/A
8743;ASET TETAP LAINNYA;6010101001;6669;Monografi;Aktif;Linguistik Indonesia Februari 2017;M 410 LIN l;;;0024-3949;#N/A;#N/A;<00069007>;#N/A;#N/A
3190;ASET TETAP LAINNYA;6010101001;1116;Monografi;Aktif;Linguistik Indonesia Februari 2019 Penerbit: Atmaj;M 410.5 LIN l;;;0024-3892;#N/A;#N/A;<00057483>;#N/A;#N/A
3596;ASET TETAP LAINNYA;6010101001;1522;Monografi;Aktif;Linguistik Indonesia Vol. 33 12 2015;R 499.210 6 LIN l;;;ISSN 0215-4846;#N/A;#N/A;<00048366><00048367>;#N/A;#N/A
7726;ASET TETAP LAINNYA;6010101001;5652;Monografi;Aktif;Linguistik Indonesia Vol. 33 12 2015;R 499.210 6 LIN l;;;ISSN 0215-4846;#N/A;#N/A;<00048366><00048367>;#N/A;#N/A
5360;ASET TETAP LAINNYA;6010101001;3286;Monografi;Aktif;Linguistik Porensik Pengarang: Mahsun Peenrbit: Ra;U 417.7 MAH l;;;ISBN 978-602-425-588;#N/A;#N/A;<00053366><00057559>;#N/A;#N/A
6080;ASET TETAP LAINNYA;6010101001;4006;Monografi;Aktif;Linguistik Umum Pengarang: Achmad HP Penerbit: Erl;U 410 ACH l;;;;#N/A;#N/A;<00063838>;#N/A;#N/A
6455;ASET TETAP LAINNYA;6010101001;4381;Monografi;Aktif;Linguistik Umum Pengarang: Achmad HP Penerbit: Erl;U 410 ACH l;;;;#N/A;#N/A;<00063838>;#N/A;#N/A
7096;ASET TETAP LAINNYA;6010101001;5022;Monografi;Aktif;Linguistik Umum Pengarang: Achmad HP Penerbit: Erl;U 410 ACH l;;;;#N/A;#N/A;<00063838>;#N/A;#N/A
3444;ASET TETAP LAINNYA;6010101001;1370;Monografi;Aktif;Literacy For Life;U 028.7 MAD i;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8339;ASET TETAP LAINNYA;6010101001;6265;Monografi;Aktif;Literacy In Life Skills: Book One And Two;K 398.2 GAT l;;;978-0-8384-3846-6;#N/A;#N/A;<00064522>;#N/A;#N/A
7536;ASET TETAP LAINNYA;6010101001;5462;Monografi;Aktif;Literacy In The Digital Age;U 398.2 BUN l;;;978-1-4129-5746-5;#N/A;#N/A;<00064213>;#N/A;#N/A
8072;ASET TETAP LAINNYA;6010101001;5998;Monografi;Aktif;Teori & Kajian Wacana BI;U 401.41 TEO t;;;978-602-8958-41-7;#N/A;#N/A;<00035945>;#N/A;#N/A
5246;ASET TETAP LAINNYA;6010101001;3172;Monografi;Aktif;Semiotika Dalam Analisis Karya Sastra Pengarang: O;U 401.41 ZAI s;;;978-602-9137-59-0;#N/A;#N/A;<00057588><00064548>;#N/A;#N/A
3102;ASET TETAP LAINNYA;6010101001;1028;Monografi;Aktif;Literature & Composition: Reading - Writing - Thin;U 418.4 LIT l;;;ISBN 978-1-4576-8251;#N/A;#N/A;<00050194>;#N/A;#N/A
8524;ASET TETAP LAINNYA;6010101001;6450;Monografi;Aktif;Literature and the Development of Feminist Theory;U 801.95 LIT l;;;ISBN 97-1-107-12608-;#N/A;#N/A;<00050113>;#N/A;#N/A
4294;ASET TETAP LAINNYA;6010101001;2220;Monografi;Aktif;Literature: A Introduction to Fiction, Poetry, Dra;U 808 KEN l;;;ISBN 978-0-205-23038;#N/A;#N/A;<00050339>;#N/A;#N/A
8855;ASET TETAP LAINNYA;6010101001;6781;Monografi;Aktif;Literature: Craft and Voice (Volume 2);U 800 DEL l;;;ISBN 978-0-07-338492;#N/A;#N/A;<00050199>;#N/A;#N/A
3363;ASET TETAP LAINNYA;6010101001;1289;Monografi;Aktif;Living Language;U 306.44 AHE l;;;978-1-4051-2441-6;#N/A;#N/A;<00035923><00035924>;#N/A;#N/A
6396;ASET TETAP LAINNYA;6010101001;4322;Monografi;Aktif;Living Language;U 306.44 AHE l;;;978-1-4051-2441-6;#N/A;#N/A;<00035923><00035924>;#N/A;#N/A
2630;ASET TETAP LAINNYA;6010101001;556;Monografi;Aktif;Llamas Carmen;U 407 LLA h;;;;#N/A;#N/A;<00006975>;#N/A;#N/A
7742;ASET TETAP LAINNYA;6010101001;5668;Monografi;Aktif;Llamas Carmen;U 407 LLA h;;;;#N/A;#N/A;<00006975>;#N/A;#N/A
5516;ASET TETAP LAINNYA;6010101001;3442;Monografi;Aktif;London,2006;U 306.44 SUN l;U 418 SHU l;;0-415-31104-7;978-0-19-530664-4;#N/A;<00013893>;<00006683><00006684>;#N/A
5540;ASET TETAP LAINNYA;6010101001;3466;Monografi;Aktif;London,2006;U 306.44 SUN l;U 418 SHU l;;0-415-31104-7;978-0-19-530664-4;#N/A;<00013893>;<00006683><00006684>;#N/A
3905;ASET TETAP LAINNYA;6010101001;1831;Monografi;Aktif;London,2009;R 413.028 SVE h;U 413.028 EVA h;;978 0 521 88180 7;9780199234660 (hbk.);#N/A;<00040883>;<00054818><00054819>;#N/A
4303;ASET TETAP LAINNYA;6010101001;2229;Monografi;Aktif;London,2009;R 413.028 SVE h;U 413.028 EVA h;;978 0 521 88180 7;9780199234660 (hbk.);#N/A;<00040883>;<00054818><00054819>;#N/A
2268;ASET TETAP LAINNYA;6010101001;194;Monografi;Aktif;London:Arnold;U 415 HAL i;U 306.44 EDW l;U 401.9 CRY i;0-340-76167-9;0-7131-6231-7;0-7131-6274-0;<00003397>;<00013839>;<00017374>
2791;ASET TETAP LAINNYA;6010101001;717;Monografi;Aktif;London:Arnold;U 415 HAL i;U 306.44 EDW l;U 401.9 CRY i;0-340-76167-9;0-7131-6231-7;0-7131-6274-0;<00003397>;<00013839>;<00017374>
5938;ASET TETAP LAINNYA;6010101001;3864;Monografi;Aktif;London:Arnold;U 415 HAL i;U 306.44 EDW l;U 401.9 CRY i;0-340-76167-9;0-7131-6231-7;0-7131-6274-0;<00003397>;<00013839>;<00017374>
3828;ASET TETAP LAINNYA;6010101001;1754;Monografi;Aktif;London:Blackwell,2002;U 417.702 02 HAN h;;;1-4051-2747-3, 978-1;#N/A;#N/A;<00000835><00000836>;#N/A;#N/A
8548;ASET TETAP LAINNYA;6010101001;6474;Monografi;Aktif;London:Blackwell,2002;U 417.702 02 HAN h;;;1-4051-2747-3, 978-1;#N/A;#N/A;<00000835><00000836>;#N/A;#N/A
3772;ASET TETAP LAINNYA;6010101001;1698;Monografi;Aktif;London:Blackwell,2003;U 401.930 202 HAN h;;;978-1-4051-3281-7;#N/A;#N/A;<00001497>;#N/A;#N/A
6340;ASET TETAP LAINNYA;6010101001;4266;Monografi;Aktif;London:Blackwell,2003;U 401.930 202 HAN h;;;978-1-4051-3281-7;#N/A;#N/A;<00001497>;#N/A;#N/A
